detailCategory,detailSource,partner,period,paymentId,txnType,speedFlag,processingMethod,payerFunding,payeeFunding,payerCcy,payeeCcy,payerCountry,payeeCountry,accountId,paymentType,submissionDate,creditCompleteDate,creditCompleteMonth,payerEmail,payerBusinessName,payeeEmail,payeeBusinessName,creditRail,transactionProcessingMethodRaw,fundingMethodUsed,payeeAmountCurrency,payeeAmount,usdAmountDebited,paymentUsdEquivalentAmount,estRevenue,txnTypeRaw,isRTP,isFasterAch,partnerGroupSource,initiatorStatus,typeDefn,reversalDate,paymentPriority,stampliFxDirection,customerMarkupPct,stampliBuyRatePct,stampliMarkupPct,stampliMarkupPctCalculated,stampliMarkupPctUsed,stampliMarkupPctMatchesSheet,stampliMarkupAmount,stampliMarkupAmountProvided,stampliMarkupAmountCalculated,stampliMarkupAmountMatchesSheet,midMarketFallbackUsed
transaction,offline_billing,Stampli,2026-05,7343376,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1732777,payment,2026-04-27,2026-05-01,2026-05,27288557217613162542850d87982874bc393d81113aac09f97@stampli.com,"Strategic Dental Executives, LLC",cdp-7298b911-db6a-495f-887c-e6af55d034cf-USD@stampli.com,Jessica Anderson,CITI,Nacha,Bank,USD,49.17,49.17,49.17,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339811,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402911,payment,2026-04-27,2026-05-01,2026-05,9422662661726251322e4f4d1a184ff446493907bfae0e936cc@stampli.com,BiRite Foodservice Distributors,biriteap-8a36305d-1018-4cd3-aac9-70611c0f1c4d-USD@stampli.com,BL CLEANING INC,CITI,Nacha,Bank,USD,630,630,630,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353731,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904863,payment,2026-04-28,2026-05-04,2026-05,82465582717761789138ef9088caa3046d08849da9fcadbe5e7@stampli.com,Elkton Nursing and Rehabilitation Center,hrtgcs-79c41a1a-40ab-4cdc-83fd-4d62c75d88f1-USD@stampli.com,Abaline,CITI,Nacha,Bank,USD,6196.5,6196.5,6196.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347866,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1466835,payment,2026-04-27,2026-05-01,2026-05,8625692251735079429cfdcf177f04a4fd3abdbe572e66dbd60@stampli.com,Redwood Family Care Network,rfcn-b93e11ea-fae0-410c-98dc-0832a349a111-USD@stampli.com,Johny Murdock,CITI,Nacha,Bank,USD,1000,1000,1000,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352940,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904876,payment,2026-04-28,2026-05-04,2026-05,83232742517761789440d55e7fd028d4ab7afd8dea8a6475d84@stampli.com,Crescent Cities Nursing and Rehabilitation,hrtgcs-ddd3cbfa-8ca1-4fbd-aa64-9b11641863a0-USD@stampli.com,Fern Office Supplies,CITI,Nacha,Bank,USD,206.97,206.97,206.97,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347571,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402278,payment,2026-04-27,2026-05-01,2026-05,95287593117261784399a98b51be18a48c881feb8a86b243b79@stampli.com,American Golf Corporation,agc-3c41a55e-002d-4481-b070-3a7f8522088a-USD@stampli.com,Harrell's LLC,CITI,Nacha,Bank,USD,168.69,168.69,168.69,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7350653,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1400524,payment,2026-04-28,2026-05-04,2026-05,6507995961726083934bfdf961b3fa34d76b25359714b2da82c@stampli.com,Pescanova Inc,pescanova-e1594389-08c8-4537-b38c-e161cc45cde2-USD@stampli.com,INTERSTATE WH-FRANKLIN,CITI,Nacha,Bank,USD,140.36,140.36,140.36,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7356511,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1546511,payment,2026-04-29,2026-05-04,2026-05,873709076174352592050f3446247e24cbfb97d3a27fa5c48fc@stampli.com,Allegany Hospitality Company LLC,explorusap-ca0ab020-1e5b-4af2-ab2b-575eb2c84422-USD@stampli.com,"Laser II LLC, an ExplorUS Company",CITI,Nacha,Bank,USD,6108.57,6108.57,6108.57,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355538,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1545669,payment,2026-04-28,2026-05-04,2026-05,4536012191743429015ae576d02895e43c98fcaaeb29e42e8f9@stampli.com,World Insurance Associates LLC,worldinsurance-2ed59039-fcee-4bea-864d-ebaab298c0d2-USD@stampli.com,"WM Corporate Services, Inc.",CITI,Nacha,Bank,USD,274.26,274.26,274.26,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7340327,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1461137,payment,2026-04-27,2026-05-01,2026-05,20437645017341057321689cf3ea0074bc8852c7b0f2acaadaf@stampli.com,"Cescaphe Limited, LLC",cescaphe-23cdd6b9-a979-4dff-a71c-0a2718dce872-USD@stampli.com,DRISCOLL FOODS - Cescaphe,CITI,Nacha,Bank,USD,45907.96,45907.96,45907.96,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354293,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1398663,payment,2026-04-28,2026-05-04,2026-05,4741219141725907143caf7a06eebd44e1180f9fe548d2bba9d@stampli.com,Sage Oak Charter Schools,sageoak-2f4851fb-baeb-46c9-a7b1-a52d1360dd36-USD@stampli.com,"Platinum Performing Arts, Inc.",CITI,Nacha,Bank,USD,220.25,220.25,220.25,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354575,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904972,payment,2026-04-28,2026-05-04,2026-05,8624962241776180687675b5e4bb87349908abf205f921439b9@stampli.com,Virginia Beach Healthcare,hrtgcs-e4eca6f9-bf43-482a-ae12-bf5fae4caec0-USD@stampli.com,MFA Clinical Consulting,CITI,Nacha,Bank,USD,168.42,168.42,168.42,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352144,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1585496,payment,2026-04-28,2026-05-04,2026-05,464892151174768392414b02817ab5648f082317276143038b8@stampli.com,Heritage Imaging LLC,heritagepayables-e9eabfbf-0cca-427d-b203-34b944aeab46-USD@stampli.com,Evergreen Motel,CITI,Nacha,Bank,USD,411.04,411.04,411.04,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346237,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904912,payment,2026-04-27,2026-05-01,2026-05,8624953321776179751e1ab7b69612747cbaee9de06ac30565b@stampli.com,Pulaski Health and Rehabilitation Center,hrtgcs-685492b5-f9fa-4a70-918b-37fb02ced4ff-USD@stampli.com,Supply Line,CITI,Nacha,Bank,USD,111.44,111.44,111.44,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352148,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1398664,payment,2026-04-28,2026-05-04,2026-05,8135264341725907153ae7f0d6474f8483e8edd9bfe5d12af2e@stampli.com,Moments Hospice,moments-d222f6d7-ecb5-4e0e-a6c5-d69019be4258-USD@stampli.com,"Golden Valley East, LLC",CITI,Nacha,Bank,USD,4888,4888,4888,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347919,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1695307,payment,2026-04-27,2026-05-01,2026-05,4639322931758291335cbc299380c0d49e6a6dc8d584bf66279@stampli.com,"Physician's Management Company of Texas, LLC",vivoap-9e27754a-ccd0-4337-b2ed-3d85e19e9d61-USD@stampli.com,"ARCH LMPLNTX01, LLC",CITI,Nacha,Bank,USD,8312.56,8312.56,8312.56,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7341680,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1825701,payment,2026-04-27,2026-05-01,2026-05,8330217831769522454fa4ccaec35454303ae91d99a601db6fc@stampli.com,"FlexCare Infusion OKC, LLC",flexcareinfusion-e250e77b-3aca-4d32-a0f3-f5153361a692-USD@stampli.com,Rachel McKinzie,CITI,Nacha,Bank,USD,1410.68,1410.68,1410.68,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7341711,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1793800,payment,2026-04-27,2026-05-01,2026-05,04365132917665788992d530fa3b01d4921ae77be9e0f305391@stampli.com,Genesis Engineering Solutions,genesis-5fb6244d-fef4-40dc-a030-87415a671726-USD@stampli.com,Interstate Connecting,CITI,Nacha,Bank,USD,509.57,509.57,509.57,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342025,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1449965,payment,2026-04-27,2026-05-01,2026-05,8246915501732221924134c6a279c2f4f6d80a32e1c92c65f79@stampli.com,West Texas Cementers LLC,wtc-940d1645-ee52-4245-8611-1de4a3047279-USD@stampli.com,Sunita Hydrocollids Inc,CITI,Nacha,Bank,USD,27422.5,27422.5,27422.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339818,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402911,payment,2026-04-27,2026-05-01,2026-05,9422662661726251322e4f4d1a184ff446493907bfae0e936cc@stampli.com,BiRite Foodservice Distributors,biriteap-e04628f3-5141-4106-a08d-9a816dc65927-USD@stampli.com,LOCKTRONIX INC,CITI,Nacha,Bank,USD,2270.21,2270.21,2270.21,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352602,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1357089,payment,2026-04-28,2026-05-04,2026-05,35230644917201958307f4004905d6742a4a688f80ce538770a@stampli.com,"Brighton-Best International, Inc.",bbiap-294b9909-1cf2-4b7b-91c4-f41b91c2fcf2-USD@stampli.com,RETARUS INC.,CITI,Nacha,Bank,USD,106.74,106.74,106.74,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342149,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1398663,payment,2026-04-27,2026-05-01,2026-05,4741219141725907143caf7a06eebd44e1180f9fe548d2bba9d@stampli.com,Sage Oak Charter Schools,sageoak-6707eed7-74d8-4bc5-8099-ce93621a09f5-USD@stampli.com,Rainbow Resource Center,CITI,Nacha,Bank,USD,523.38,523.38,523.38,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342976,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1404228,payment,2026-04-27,2026-05-01,2026-05,56201916617264961125d6a449ff26947e08639b46b43f227e1@stampli.com,"SME, Inc. USA",smeincusa-1092360b-4446-4db5-a9df-b02424b2d1cf-USD@stampli.com,Echo Global Logistics,CITI,Nacha,Bank,USD,153.61,153.61,153.61,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354362,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1879354,payment,2026-04-28,2026-05-04,2026-05,5415337271774281646df2126e825184a13a9712221483fa07b@stampli.com,Wheeling & Lake Erie Railway Company,transtar-489cc341-3a78-4abd-82d5-92caaa38fd36-USD@stampli.com,REPUBLIC WASTE SERVICES,CITI,Nacha,Bank,USD,249.61,249.61,249.61,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346353,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1344548,payment,2026-04-27,2026-05-01,2026-05,81138962917186220555ea641d73a4c46f2ae17a2235d59a72c@stampli.com,Ollie Pets Inc.,olliepets-9ac8b34a-dd37-43eb-94ce-42f1eecfa8a3-USD@stampli.com,"Bencoo, Inc. DBA Zippy Paws",CITI,Nacha,Bank,USD,21492,21492,21492,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354456,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1409112,payment,2026-04-28,2026-05-04,2026-05,0421043531727181918becbfc0697ba4b6bb4058119ca62af96@stampli.com,"Worcester Jewish Community Center, Inc.",worcesterjcc-14c923cc-725a-4a5f-88e6-9079054ab333-USD@stampli.com,USA TODAY Media Corp.,CITI,Nacha,Bank,USD,3366.13,3366.13,3366.13,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345520,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1291424,payment,2026-04-27,2026-05-01,2026-05,9010227091711120376c65d36f41c954546b54ce0b0de51467b@stampli.com,Goop Inc,goopap-03fb3b0d-c23f-4c50-bf06-eb72779ace50-USD@stampli.com,DBA Media LLC,CITI,Nacha,Bank,USD,6000,6000,6000,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7344465,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904983,payment,2026-04-27,2026-05-01,2026-05,86246246917761807158354c946f3be48d8a77c5ade90b0b437@stampli.com,Stanleytown Health,hrtgcs-490a5541-61a2-40da-9ea1-91a5323765b7-USD@stampli.com,Vista Clinical,CITI,Nacha,Bank,USD,10781.49,10781.49,10781.49,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353629,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1639019,payment,2026-04-28,2026-05-04,2026-05,832626843175284723816845754786e4fbc8ecb1de91f2fc04c@stampli.com,Built Brands LLC,builtbar-5a0ff183-129d-4d2c-9fda-56d52aac9673-USD@stampli.com,"Dierbergs Markets, Inc.",CITI,Nacha,Bank,USD,395,395,395,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346845,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1822731,payment,2026-04-27,2026-05-01,2026-05,8509656391769201137ac42d5555afa4a3398d755396182bd20@stampli.com,"Star Furniture Company, LLC",starfurniture-7e3db97f-8942-4e15-88a2-4813ba2a309a-USD@stampli.com,CHINTALY IMPORTS,CITI,Nacha,Bank,USD,13540.73,13540.73,13540.73,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347087,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1792744,payment,2026-04-27,2026-05-01,2026-05,48568948717665014588cd79fe1fc954934966dbeb431eec9a1@stampli.com,TDUB LLC,avalon-45092d59-48ff-4087-aad6-7d9701bfde64-USD@stampli.com,Robert Sandberg,CITI,Nacha,Bank,USD,32850,32850,32850,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347173,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1827183,payment,2026-04-27,2026-05-01,2026-05,9528759311769638905bd78fb199e904e77bfaf170645762369@stampli.com,American Golf Corporation,agc-c502a5c9-b82e-4e45-a1d6-51eca8ede889-USD@stampli.com,Turf Star Inc,CITI,Nacha,Bank,USD,718.12,718.12,718.12,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347717,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402279,payment,2026-04-27,2026-05-01,2026-05,9528759311726178447a357c4a210384206aa2b6eaf4204b6de@stampli.com,American Golf Corporation,agc-35ed2dee-4ef3-49bf-92a9-3b433152d14a-USD@stampli.com,SiteOne Landscape Supply Holding LLC,CITI,Nacha,Bank,USD,37.83,37.83,37.83,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353254,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1581891,payment,2026-04-28,2026-05-04,2026-05,2040008891747314924dd41eefdc2c6415ba76508b958125028@stampli.com,"Apex Display Group, LLC",apexpop-461dbbc7-7e46-4121-a0c3-0cef211aa683-USD@stampli.com,Accu Staffing Services,CITI,Nacha,Bank,USD,1195.63,1195.63,1195.63,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345103,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1459884,payment,2026-04-27,2026-05-01,2026-05,4553531951733923826d4b79bf5805f472eb6f6194fb2d127d8@stampli.com,"TGS Warrenville, LLC",thegardnerschool-659df89d-a4a7-4f2f-82da-8eb75058db4c-USD@stampli.com,AJA Music LLC,CITI,Nacha,Bank,USD,360,360,360,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345068,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1459876,payment,2026-04-27,2026-05-01,2026-05,45542141717339229780e118d5c7f6e486eb590f304efacf6f5@stampli.com,"TGS Glenview, LLC",thegardnerschool-c71186f3-b00a-441a-9504-3138d66e12b4-USD@stampli.com,Kaplan Early Learning Company,CITI,Nacha,Bank,USD,18.25,18.25,18.25,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7363874,Domestic,FasterACH,ACH,Bank,Bank,USD,USD,US,US,1448535,payment,2026-04-30,2026-05-01,2026-05,9921456571732036526d35eb4680b2e4e81b9df146c9c08937f@stampli.com,"Kettleworks, LLC",kettleworks-83ee9204-228d-4708-938f-cfb8e70eaeb3-USD@stampli.com,Perdue Farms Inc.,CITI,Nacha,Bank,USD,18091.89,18091.89,18091.89,0,Domestic,false,true,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353708,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1509286,payment,2026-04-28,2026-05-04,2026-05,8541500611739890833ee84bfc3095a41ad9d7c1004a397d30f@stampli.com,Champion AC LLC,aps-c17ec692-dbc1-4bd9-a717-86ef894762a9-USD@stampli.com,Stream Companies LLC,CITI,Nacha,Bank,USD,126935.18,126935.18,126935.18,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342648,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1333652,payment,2026-04-27,2026-05-01,2026-05,3008935811716928243e906e45f35ba487c907582519379338d@stampli.com,"National Grid Renewables Development, LLC",nationalgridrenewables-c7f974ed-285e-4497-88f9-c82dd2ece96f-USD@stampli.com,Anne C. Johnson,CITI,Nacha,Bank,USD,2125.4,2125.4,2125.4,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339901,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1740027,payment,2026-04-27,2026-05-01,2026-05,201582408176192463650dfc523e28f4af0bf8bda1488ef3e0e@stampli.com,"Raleigh Durham Medical Group, PA + RDMG Associates, PA",praxiop-3e956d17-de91-4465-9162-c7ef930ca1f1-USD@stampli.com,Devereux Enterprises LLC,CITI,Nacha,Bank,USD,8000,8000,8000,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347576,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1847794,payment,2026-04-27,2026-05-01,2026-05,4131717901771444431a674079e9ea44f9197bfffd002e7196b@stampli.com,"IPX Power USA, LLC",ipxpower-8b59237a-0234-4f67-8cb4-0ee8fc94333e-USD@stampli.com,"Rincon Consultants, Inc",CITI,Nacha,Bank,USD,123685.82,123685.82,123685.82,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348830,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1413885,payment,2026-04-28,2026-05-04,2026-05,88064750117277068007b250078f72049ceb14fdb19aea86d05@stampli.com,"Orange Construction, LLC",avafoodlabs-6d8739ee-fe04-4be7-9a6c-0338f914b37c-USD@stampli.com,"Actron Security Alarm Systems, INC.",CITI,Nacha,Bank,USD,37.78,37.78,37.78,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346416,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1792017,payment,2026-04-27,2026-05-01,2026-05,9528759311766436629e18902baa61a469694007a04aa3bbc50@stampli.com,American Golf Corporation,agc-3ad7bf99-bfe1-4e35-9ec4-b16485068b7a-USD@stampli.com,Dunlop Sports Americas/Srixon/Cleveland Golf/Srixon/XXIO,CITI,Nacha,Bank,USD,2415,2415,2415,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355700,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1430973,payment,2026-04-28,2026-05-04,2026-05,84303464717298711304f84eb3408f44f82837b27cf47dc5be7@stampli.com,Unbridled Solar LLC,nationalgridrenewables-ff024c04-886c-417b-855b-10900dd303c1-USD@stampli.com,"Ulteig Operations, LLC",CITI,Nacha,Bank,USD,6400,6400,6400,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348851,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1290435,payment,2026-04-28,2026-05-04,2026-05,881745021171104483770cf38a1c4654f6681e42532ab1cc668@stampli.com,"Blank Collective, LLC",avafoodlabs-866b081b-dadb-4b1d-80c4-746ea75ca996-USD@stampli.com,MacAllister Rentals,CITI,Nacha,Bank,USD,1549.23,1549.23,1549.23,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347362,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1792014,payment,2026-04-27,2026-05-01,2026-05,952875931176643659201af090b65e94a4cb196d7c82d09e39b@stampli.com,American Golf Corporation,agc-fbc090de-4549-48ca-a13b-5493e9c65b35-USD@stampli.com,Global Golf Sales Inc,CITI,Nacha,Bank,USD,415.7,415.7,415.7,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355239,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904981,payment,2026-04-28,2026-05-04,2026-05,99119887217761807106b6cb3ba17b343d496e17c0a73cca148@stampli.com,King Operator LLC,hrtgcs-833bf914-6a65-42cd-88db-2210e334060c-USD@stampli.com,Medline Industries Inc.,CITI,Nacha,Bank,USD,14739.73,14739.73,14739.73,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346167,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1463341,payment,2026-04-27,2026-05-01,2026-05,133954527173453672954fda82db0114057bd8e11ee967687e0@stampli.com,Clove Lakes Nursing & Rehabilitation,infinitecare-c6115412-923b-43d1-aaa7-b5fbf22d9f7e-USD@stampli.com,Rockland Bakery Inc.,CITI,Nacha,Bank,USD,5202.22,5202.22,5202.22,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346630,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1908855,payment,2026-04-27,2026-05-01,2026-05,4312032261776357932d411bb297f6e49ea97e093b4a75dcc82@stampli.com,"C. Bennett Building Supply, Inc.",cbennett-ece92c13-6a86-4a9f-8d21-3cd2dfc9f638-USD@stampli.com,EMPIRE COMFORT SYSTEMS,CITI,Nacha,Bank,USD,2776.86,2776.86,2776.86,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347054,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1792023,payment,2026-04-27,2026-05-01,2026-05,95287593117664366881aa7e1b1a38f4ea7a167513fcc357acf@stampli.com,American Golf Corporation,agc-3a18e151-4f65-4d9c-8ca8-75bd88daad6d-USD@stampli.com,Cornerstone Mechanical Inc,CITI,Nacha,Bank,USD,887.3,887.3,887.3,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346503,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1344548,payment,2026-04-27,2026-05-01,2026-05,81138962917186220555ea641d73a4c46f2ae17a2235d59a72c@stampli.com,Ollie Pets Inc.,olliepets-0bbfeef7-e59e-483f-9c7b-433342af103f-USD@stampli.com,5351 Blue Marble Recycling,CITI,Nacha,Bank,USD,2760,2760,2760,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7350665,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1400524,payment,2026-04-28,2026-05-04,2026-05,6507995961726083934bfdf961b3fa34d76b25359714b2da82c@stampli.com,Pescanova Inc,pescanova-f5cfd1cd-4802-40b2-aedf-fabe746295b0-USD@stampli.com,NEW YORK CUSTOMS BROKERS INC,CITI,Nacha,Bank,USD,2483,2483,2483,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345521,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1423600,payment,2026-04-27,2026-05-01,2026-05,84495516617289657292e89cecec4c2435c95b729cc904d3272@stampli.com,Golden Hill Nursing &amp; Rehabilitation,infinitecare-fcb3eaf7-135d-4e6c-b9f8-ba4e344bb4bc-USD@stampli.com,"HD Supply Facilities Maintenance , Ltd.",CITI,Nacha,Bank,USD,185.63,185.63,185.63,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345143,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1459877,payment,2026-04-27,2026-05-01,2026-05,454419289173392298045fd8703036446539f8e5a17f8b55822@stampli.com,"TGS Madison, LLC",thegardnerschool-c69be1ae-f6bd-4b79-b148-8331abd046da-USD@stampli.com,"Music House, Inc",CITI,Nacha,Bank,USD,830,830,830,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7343618,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1732777,payment,2026-04-27,2026-05-01,2026-05,27288557217613162542850d87982874bc393d81113aac09f97@stampli.com,"Strategic Dental Executives, LLC",cdp-2ae180eb-161d-483e-87ac-c5c640d26aad-USD@stampli.com,"Align Technology, Inc",CITI,Nacha,Bank,USD,22000.6,22000.6,22000.6,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
